time	track	a	b
2016-04-02T16:45:39.697565	nipt9001_production	C89MBANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/readycheck.pyflow.2016.4.2.16.45.39.AB2B354C96/pyflow.data/logs/pyflow_log.txt
2016-04-02T16:45:50.312785	nipt9001_production	C89MBANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/generic_workflow_runner.pyflow.2016.4.2.16.45.50.25BAF022F7/pyflow.data/logs/pyflow_log.txt
2016-04-02T17:50:44.808696	demux	C89NFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/demultiplexer.pyflow.2016.4.2.17.50.44.5F2774F0DC/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/2/scratch.2016.4.2.17.50.44.1422727B47/demux.GBKQ139BNC/C89NFANXX
2016-04-02T17:55:44.924776	demux	C89TCANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/demultiplexer.pyflow.2016.4.2.17.55.44.1E1EA00B4B/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/2/scratch.2016.4.2.17.55.44.CF5EA9E110/demux.WMVYBI3TXU/C89TCANXX
2016-04-02T18:55:44.653490	demux	C89YKANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/demultiplexer.pyflow.2016.4.2.18.55.44.6F3802BD4F/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/2/scratch.2016.4.2.18.55.44.BB2E4743C0/demux.EV7C7VFBER/C89YKANXX
2016-04-02T19:20:42.641361	demux	C89MBANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/demultiplexer.pyflow.2016.4.2.19.20.42.C402F2CFA4/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/2/scratch.2016.4.2.19.20.42.573D37AA81/demux.D2YQP8TE2V/C89MBANXX
2016-04-03T16:05:41.238273	nipt9001_production	C8A9EANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.16.5.41.74646FECD1/pyflow.data/logs/pyflow_log.txt
2016-04-03T16:10:55.100169	nipt9001_production	C8A9EANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.16.10.55.78FD784F30/pyflow.data/logs/pyflow_log.txt
2016-04-03T16:11:05.777471	nipt9001_production	C8A9EANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.16.11.5.8E0B2458D5/pyflow.data/logs/pyflow_log.txt
2016-04-03T18:10:17.277883	gcs_validation	H25GLADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.18.10.17.B4A3DE1A57/pyflow.data/logs/pyflow_log.txt
2016-04-03T18:15:16.736423	gcs_validation	H25GLADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.18.15.16.7839C9E7A6/pyflow.data/logs/pyflow_log.txt
2016-04-03T18:15:27.348036	gcs_validation	H25GLADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.18.15.27.DF6420036D/pyflow.data/logs/pyflow_log.txt
2016-04-03T18:25:15.114859	gcs_validation	H2533ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.18.25.15.569A023C53/pyflow.data/logs/pyflow_log.txt
2016-04-03T18:30:19.168352	gcs_validation	H2533ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.18.30.19.B3D94859C6/pyflow.data/logs/pyflow_log.txt
2016-04-03T18:30:30.805178	gcs_validation	H2533ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.18.30.30.09FD292A4F/pyflow.data/logs/pyflow_log.txt
2016-04-03T18:35:27.683695	gcs_validation	H255KADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.18.35.27.34CDA20964/pyflow.data/logs/pyflow_log.txt
2016-04-03T18:55:39.265066	demux	C8A9EANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.18.55.39.24E1F77575/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.18.55.39.224040197E/demux.382V9TVFHN/C8A9EANXX
2016-04-03T19:03:11.473795	gcs_validation	HL3TFADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.3.11.62E51C31BB/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:03:11.474023	gcs_validation	H25V3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.3.11.9C3EA5A86D/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:03:11.475861	gcs_validation	HL337ADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.3.11.AD27AF7170/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:03:11.476590	gcs_validation	HL35NADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.3.11.1079BC4345/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:03:13.597295	gcs_validation	HL3TTADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.3.13.DF1DF984C1/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:03:23.810034	gcs_validation	H2HL3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.3.23.5F52225F45/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:03:23.818820	gcs_validation	H23V7ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.3.23.A2B7E7BDA8/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:03:24.828201	gcs_validation	H253JADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.3.24.8E98B7F0CC/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:03:24.832320	gcs_validation	H25GWADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.3.24.5C44F43591/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:12.412313	gcs_validation	H23Y3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.12.93441EB354/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:12.416463	gcs_validation	H255KADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.12.D63D77C046/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:13.687915	gcs_validation	HJLVMBCXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.13.AAED1FED0A/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:14.413414	gcs_validation	HL337ADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.14.E53D58CF98/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:14.432975	gcs_validation	HL3TTADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.14.87DF8A941C/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:14.563051	gcs_validation	H23V7ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.14.FED40F0D06/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:14.565250	gcs_validation	H2HL3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.14.E72B74A82B/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:14.575829	gcs_validation	H25V3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.14.A742941AD8/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:14.586525	gcs_validation	H253JADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.14.C1E9C7151B/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:15.441355	gcs_validation	HL3TFADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.15.F397600DE9/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:15.567407	gcs_validation	HL35NADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.15.358E1EDD47/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:15.587341	gcs_validation	H25GWADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.5.15.9DE2B9EC8E/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:33.535515	gcs_validation	H23V7ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.33.4A1F0D2973/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:33.545135	gcs_validation	H25V3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.33.1F22AAF17D/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:33.554854	gcs_validation	H253JADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.33.76523F9E8C/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:33.567069	gcs_validation	H2HL3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.33.A962CE4BD9/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:34.554886	gcs_validation	HL35NADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.34.AE843172A9/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:34.574818	gcs_validation	H25GWADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.34.3C5F7B62F3/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:45.570597	gcs_validation	H255KADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.45.1C62D0DD13/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:47.655420	gcs_validation	HL337ADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.47.92A9509646/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:47.668114	gcs_validation	HL3TTADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.47.FD4F5ECD65/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:05:48.629893	gcs_validation	HL3TFADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.19.5.48.177035FD37/pyflow.data/logs/pyflow_log.txt
2016-04-03T19:10:31.156726	gcs_production	H2JKGADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.19.10.31.710517CCB9/pyflow.data/logs/pyflow_log.txt
2016-04-03T20:35:18.494972	demux	H2533ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.18.FC95F4A6EB/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.18.5179019426/demux.WP9R3ENIHF/H2533ADXY.v3
2016-04-03T20:35:18.502194	demux	HL3TFADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.18.E1D3EDF67A/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.18.73E41A7EFC/demux.3ER72RER6U/HL3TFADXX.v3
2016-04-03T20:35:18.778536	demux	HJLVMBCXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.18.348D26B3EA/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.18.FD0D099D13/demux.61ABCSJLD5/HJLVMBCXX
2016-04-03T20:35:18.810504	demux	H2JKGADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.18.14A78DB49B/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.18.6586408E5F/demux.UZLV62YBPG/H2JKGADXX.v3
2016-04-03T20:35:19.919480	demux	HL337ADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.19.A3B929ECDE/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.19.664CB45A14/demux.TZ7PR9M9FB/HL337ADXX.v3
2016-04-03T20:35:19.921698	demux	H255KADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.19.989C9A8D4D/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.19.7B68AE3D9E/demux.GBCFZ87NLX/H255KADXY.v3
2016-04-03T20:35:22.081897	demux	HL35NADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.21.F812D815C5/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.21.2736D08741/demux.MBMX2EU5GZ/HL35NADXX.v3
2016-04-03T20:35:22.083240	demux	H25GWADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.21.A03F1DA756/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.21.98363BC413/demux.5PTYEKWHTJ/H25GWADXY.v3
2016-04-03T20:35:22.083250	demux	H253JADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.21.DB612BBA3F/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.21.9F006ADABE/demux.2TGII9CSA1/H253JADXY.v3
2016-04-03T20:35:22.490475	demux	HL3TTADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.22.782262C74C/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.22.D474305E63/demux.UU5QSDU8X6/HL3TTADXX.v3
2016-04-03T20:35:22.490908	demux	H25GLADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.22.B715988109/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.22.B6CE05444F/demux.T472M95R1Z/H25GLADXY.v3
2016-04-03T20:35:23.004497	demux	H2HL3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.22.EA3CF22646/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.22.F741D05991/demux.YAVYREJPQ6/H2HL3ADXY.v3
2016-04-03T20:35:23.004650	demux	H23V7ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.22.991445DBE7/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.22.7FF5B78F03/demux.XAVY1HTZ6X/H23V7ADXY.v3
2016-04-03T20:35:23.004653	demux	H25V3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.22.32DB8F0EFA/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.22.ACE465239F/demux.ERAPPJNBXJ/H25V3ADXY.v3
2016-04-03T20:35:23.166328	demux	HL3T2ADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.23.EE8C0859F3/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.23.8A10AF9CE8/demux.55XLH8KLV1/HL3T2ADXX.v3
2016-04-03T20:35:23.167614	demux	H23Y3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.23.487F58F2A6/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.23.43B1D60F8F/demux.2PQJW1RFFG/H23Y3ADXY.v3
2016-04-03T20:35:23.168502	demux	HJLVMBCXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.23.E5E5C2A83D/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.23.0F0EC0DE8C/demux.59188JKGHD/HJLVMBCXX.v4
2016-04-03T20:35:28.489033	demux	HL3YTADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.28.ABCAFFE0ED/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.28.61B0ADCFAF/demux.IAF4JREISC/HL3YTADXX.v3
2016-04-03T20:35:28.499202	demux	HL35WADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.28.3A9E4835F0/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.28.4D65DE4FAC/demux.1LFAC653TC/HL35WADXX.v3
2016-04-03T20:35:28.564633	demux	H23YMADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/demultiplexer.pyflow.2016.4.3.20.35.28.DCE2C81162/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/3/scratch.2016.4.3.20.35.28.B7F0C6B9BA/demux.GJQF2W76DU/H23YMADXY.v3
2016-04-03T21:40:37.883207	gcs_validation	HJLVMBCXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.21.40.37.8238BFC7CE/pyflow.data/logs/pyflow_log.txt
2016-04-03T21:40:42.484406	gcs_validation	H23Y3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.21.40.42.DCC4210357/pyflow.data/logs/pyflow_log.txt
2016-04-03T21:40:48.791963	gcs_validation	H23YMADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.21.40.48.8EAA26ED8A/pyflow.data/logs/pyflow_log.txt
2016-04-03T21:40:55.737856	gcs_validation	HL3T2ADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.21.40.55.21780532CC/pyflow.data/logs/pyflow_log.txt
2016-04-03T21:40:57.927914	gcs_production	HJLVMBCXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.21.40.57.76C8F3157E/pyflow.data/logs/pyflow_log.txt
2016-04-03T21:40:58.128918	gcs_validation	HL35WADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.21.40.58.59D9CBFE8D/pyflow.data/logs/pyflow_log.txt
2016-04-03T21:42:29.977628	gcs_validation	HL3YTADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.21.42.29.6104777BD2/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:31:32.049299	gcs_validation	HJLVMBCXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.23.31.31.8AD23D8385/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:31:51.612821	gcs_validation	H23Y3ADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.23.31.51.63147FF8A7/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:32:29.507727	gcs_production	H2JKGADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.23.32.29.EDA0B6900B/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:58:43.012647	gcs_production	HJLVMBCXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.23.58.42.AA0AB02601/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:58:45.492289	gcs_validation	HL35WADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.23.58.45.3AC40C7492/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:58:48.697112	gcs_validation	HL3YTADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.23.58.48.3E0EE6591F/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:58:54.691998	gcs_validation	H23YMADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.23.58.54.D03CFF442F/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:59:01.275768	gcs_validation	HL3T2ADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/readycheck.pyflow.2016.4.3.23.59.1.F6ED09FBD5/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:59:19.030197	gcs_production	H2JKGADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.23.59.18.0F0AD70F65/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:59:46.262045	gcs_production	HJLVMBCXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.23.59.46.46B39C5A77/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:59:48.794259	gcs_validation	HL35WADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.23.59.48.1E6F880682/pyflow.data/logs/pyflow_log.txt
2016-04-03T23:59:51.942149	gcs_validation	HL3YTADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/3/generic_workflow_runner.pyflow.2016.4.3.23.59.51.CF8BD5B08E/pyflow.data/logs/pyflow_log.txt
2016-04-04T00:00:57.935122	gcs_validation	H23YMADXY.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/4/generic_workflow_runner.pyflow.2016.4.4.0.0.57.BC5A71850D/pyflow.data/logs/pyflow_log.txt
2016-04-04T00:01:04.585054	gcs_validation	HL3T2ADXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/4/generic_workflow_runner.pyflow.2016.4.4.0.1.4.45FAE585C6/pyflow.data/logs/pyflow_log.txt
2016-04-04T05:05:49.468605	nipt9001_production	C8A8JANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/4/readycheck.pyflow.2016.4.4.5.5.49.ECFC24AFFA/pyflow.data/logs/pyflow_log.txt
2016-04-04T05:10:47.113872	nipt9001_production	C8A8JANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/4/readycheck.pyflow.2016.4.4.5.10.47.79210938B0/pyflow.data/logs/pyflow_log.txt
2016-04-04T05:10:57.734855	nipt9001_production	C8A8JANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/4/generic_workflow_runner.pyflow.2016.4.4.5.10.57.716D4A8B9A/pyflow.data/logs/pyflow_log.txt
2016-04-04T05:25:59.837659	nipt9001_production	C89RLANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/4/readycheck.pyflow.2016.4.4.5.25.59.061EE46D81/pyflow.data/logs/pyflow_log.txt
